item_id,name_en,category,subcategory,rarity,buy_price,sell_price,carry_limit,points,icon_name,icon_color,description_en
582,Paralysis Ammo 2,ammo,,3,30,5,8,,Ammo,Yellow,Enhanced ammo that causes paralysis. Some targets require multiple shots. Capacity: 8
583,Sleep Ammo 1,ammo,,2,15,2,12,,Ammo,Cyan,Ammo that induces sleep. Some targets require multiple shots. Capacity: 12
584,Sleep Ammo 2,ammo,,3,30,3,8,,Ammo,Cyan,Enhanced ammo that induces sleep. Some targets require multiple shots. Capacity: 8
585,Exhaust Ammo 1,ammo,,2,15,3,12,,Ammo,DarkBlue,Ammo that drains a monster's stamina. Capacity: 12
586,Exhaust Ammo 2,ammo,,3,30,5,8,,Ammo,DarkBlue,Enhanced ammo that drains a monster's stamina. Capacity: 8
587,Recover Ammo 1,ammo,,2,8,2,12,,Ammo,Green,Ammo that restores a small amount of health to an ally upon impact. Capacity: 12
588,Recover Ammo 2,ammo,,3,,2,12,,Ammo,Green,Ammo that restores a moderate amount of health to an ally upon impact. Capacity: 12
589,Wyvern Ammo,ammo,,3,62,6,5,,Ammo,DarkBeige,Ammo created through years of research into Wyvern's Fire. Capacity: 5
590,Slicing Ammo,ammo,,2,12,3,30,,Ammo,White,"Ammo that ejects sharp blades on impact, which can sever tails. Capacity: 30"
591,Tranq Ammo,ammo,,3,45,4,8,,Ammo,Pink,Bowgun ammo used to capture monsters ensnared in traps. Capacity: 8
592,Demon Ammo,ammo,,4,,9,5,,Ammo,Red,Ammo that fills the target with savage amounts of strength. Capacity: 5
593,Armor Ammo,ammo,,4,,7,5,,Ammo,Beige,Ammo that makes the target's skin as hard as stone. Capacity: 5
1183,Close-range Coating,ammo,,4,,,1,,Bottle,White,"Arrows designed to deal more damage to nearby targets, at the cost of a reduced maximum range."
594,Power Coating,ammo,,2,20,2,50,,Bottle,Red,An arrow coating that increases the attack power of arrows. Capacity: 50
595,Poison Coating,ammo,,3,17,2,20,,Bottle,Violet,An arrow coating that applies poison effects to arrows. Capacity: 20
596,Paralysis Coating,ammo,,3,26,3,20,,Bottle,Yellow,An arrow coating that applies paralysis effects to arrows. Capacity: 20
597,Sleep Coating,ammo,,3,17,2,20,,Bottle,Cyan,An arrow coating that induces sleep. Capacity: 20
598,Blast Coating,ammo,,3,20,6,20,,Bottle,Lime,An arrow coating that applies explosive powder to arrows. Capacity: 20
599,Mysterious Feystone,misc,appraisal,4,,,,,Feystone,Gray,A jewel that conceals faint traces of power within it. (Appraisal Item)
600,Glowing Feystone,misc,appraisal,5,,,,,Feystone,Blue,A jewel that conceals an unknown power within it. (Appraisal Item)
601,Worn Feystone,misc,appraisal,6,,,,,Feystone,Beige,A jewel that conceals considerable power within it. (Appraisal Item)
602,Warped Feystone,misc,appraisal,7,,,,,Feystone,Red,A jewel that conceals a mystical power within it. (Appraisal Item)
1066,Ancient Feystone,misc,appraisal,9,,,,,Feystone,Violet,A jewel that conceals an ancient power within it. (Appraisal Item)
1067,Carved Feystone,misc,appraisal,10,,,,,Feystone,Green,A jewel that conceals immense power within it. (Appraisal Item)
1068,Sealed Feystone,misc,appraisal,11,,,,,Feystone,Gold,A jewel that conceals overwhelming power within it. (Appraisal Item)
1235,Steel Melding Feystone,misc,appraisal,6,,,,,Feystone,Gray,Unavailable
1236,Silver Melding Feystone,misc,appraisal,7,,,,,Feystone,White,Unavailable
1237,Gold Melding Feystone,misc,appraisal,10,,,,,Feystone,Gold,Unavailable
1238,Astral Melding Feystone,misc,appraisal,11,,,,,Feystone,Cyan,Unavailable
603,Sullied Streamstone,misc,appraisal,6,,,,,Streamstone,Gray,"Though dirty, this stone pulses with undeniable power. (Appraisal Item)"
604,Shining Streamstone,misc,appraisal,8,,,,,Streamstone,Gold,A stone that shines with the brilliance of endless possibility. (Appraisal Item)
659,Dissolved Weapon,misc,appraisal,4,,,,,Question,Gray,A weapon carved from Kulve Taroth. Must be repaired before it can be used. (Appraised after investigation)
660,Melded Weapon,misc,appraisal,5,,,,,Question,White,A weapon carved from Kulve Taroth. Some parts have been infused with gold. (Appraised after investigation)
661,Sublimated Weapon,misc,appraisal,6,,,,,Question,Gold,A weapon carved from Kulve Taroth Strengthened by being infused with gold. (Appraised after investigation)
662,Incandescent Weapon,misc,appraisal,7,,,,,Question,Red,A weapon carved from Kulve Taroth. Born from the fusion of rare metals. (Appraised after investigation)
605,White Liver,misc,account,2,,,,40,Meat,White,"A white-colored liver, popular for its juicy texture. (Account Item)"
606,Wyvern Tear,misc,account,3,,,,200,Body,Blue,Bitter tears wept by wyverns on certain occasions. (Account Item)
607,Large Wyvern Tear,misc,account,5,,,,500,Body,Blue,"Large, bitter tears wept by wyverns on certain occasions. (Account Item)"
608,Dragon Treasure,misc,account,3,,,,800,Ore,Violet,A shiny rock that elder dragons like to collect. (Account Item)
1184,Old Dragon Treasure,misc,account,9,,,,1600,Ore,Violet,"Stones hoarded by elder dragons. The older they are, the brighter they glow. (Account Item)"
681,Transparent Stone,misc,account,5,,,,500,Decoration,White,"A mysterious stone filled with an odd, transparent radiance. (Account Item)"
609,Sunbloom,misc,account,2,,,,12,Herb,Pink,A flower from the Ancient Forest. It's been bathed in the warmth of the sun. (Account Item)
610,Shinebloom,misc,account,3,,,,27,Herb,Pink,A rare flower from the Ancient Forest. Has a scent of sunlight on its petals. (Account Item)
611,Goldbloom,misc,account,4,,,,140,Herb,Pink,A precious flower from the Ancient Forest. It glitters brighter than gold. (Account Item)
612,Gourmet Shroomcap,misc,account,2,,,,10,Mushroom,White,A mushroom from the Ancient Forest. Known for its unique tenderness. (Account Item)
613,Exquisite Shroomcap,misc,account,3,,,,25,Mushroom,White,A rare mushroom from the Ancient Forest. Highly sought after by elite chefs. (Account Item)
614,Spirit Shroomcap,misc,account,4,,,,150,Mushroom,White,A precious mushroom from the Ancient Forest. Possesses a fantastical glow. (Account Item)
615,Bauble Cactus,misc,account,2,,,,14,Herb,Green,A cactus from the Wildspire Waste. Small but fleshy. (Account Item)
616,Jewel Cactus,misc,account,3,,,,28,Herb,Green,A rare cactus from the Wildspire Waste. Big and meaty. (Account Item)
617,Kingly Cactus,misc,account,4,,,,160,Herb,Green,A precious cactus from the Wildspire Waste. The undeniable prickle king. (Account Item)
618,Hardfruit,misc,account,2,,,,12,Seed,Orange,"Fruit from the Wildspire Waste. Hard on the outside, juicy on the inside. (Account Item)"
1185,Rockfruit,misc,account,3,,,,24,Seed,Orange,"Rare fruit from the Wildspire Waste. Tasty, but brutal on the chompers. (Account Item)"
1186,Wildfruit,misc,account,4,,,,145,Seed,Orange,Precious fruit from the Wildspire Waste. Not for the faint of heart. (Account Item)
619,Super Abalone,misc,account,2,,,,16,Sac,LightBeige,Coral Highlands seafood. A rare delicacy. (Account Item)
620,Choice Abalone,misc,account,3,,,,36,Sac,LightBeige,"Rare Coral Highlands seafood. Big in size, big in flavor. (Account Item)"
621,Precious Abalone,misc,account,4,,,,210,Sac,LightBeige,Precious Coral Highlands seafood. A delicacy among delicacies. (Account Item)
622,Light Pearl,misc,account,2,,,,18,Charm,Gray,A jewel from the Coral Highlands. Gleams brilliantly. (Account Item)
623,Deep Pearl,misc,account,3,,,,38,Charm,Gray,A rare jewel from the Coral Highlands. Glows with a profound luster. (Account Item)
624,Innocent Pearl,misc,account,4,,,,180,Charm,Gray,A precious jewel from the Coral Highlands. Glistens with purity. (Account Item)
625,Forgotten Fossil,misc,account,2,,,,15,Bone,DarkBeige,A fossil from the Rotten Vale. It bears tracks from antiquity. (Account Item)
626,Legendary Fossil,misc,account,3,,,,35,Bone,DarkBeige,A rare fossil from the Rotten Vale. The life it holds is long extinct. (Account Item)
627,Mystical Fossil,misc,account,4,,,,200,Bone,DarkBeige,A precious fossil from the Rotten Vale. The key to an ancient mystery. (Account Item)
628,Underground Fruit,misc,account,2,,,,14,Seed,DarkRed,Fruit from the Rotten Vale. It grows to maturity without sun. (Account Item)
629,Tainted Fruit,misc,account,3,,,,34,Seed,DarkRed,Rare fruit from the Rotten Vale. It thrives under arduous conditions. (Account Item)
630,Elysian Fruit,misc,account,4,,,,190,Seed,DarkRed,Precious fruit from the Rotten Vale. Its aroma is not of this world. (Account Item)
631,Gaia Amber,misc,account,2,,,,30,Ore,Beige,Amber from the Elder's Recess. A golden tear plucked from the earth. (Account Item)
632,Dragonvein Amber,misc,account,3,,,,50,Ore,Beige,Rare amber from the Elder's Recess. It pulses with nature's raw energy. (Account Item)
633,Ancient Amber,misc,account,4,,,,250,Ore,Beige,Precious amber from the Elder's Recess. A piece of antiquity. (Account Item)
634,Blue Beryl,misc,account,2,,,,32,Ore,Blue,A gem from the Elder's Recess. It shines with the color of the waves. (Account Item)
635,True Beryl,misc,account,3,,,,54,Ore,Blue,A rare gem from the Elder's Recess. It glints with the clarity of truth. (Account Item)
636,Abyssal Beryl,misc,account,4,,,,260,Ore,Blue,"A precious gem from the Elder's Recess. Has a deep, hypnotic hue. (Account Item)"
1317,Sunkissed Grass,misc,account,4,,,,100,Herb,Beige,
637,Moonlit Mushroom,misc,account,4,,,,88,Mushroom,Violet,A special plant from the Ancient Forest. Radiates like the full moon. (Account Item)
1187,Dragonbloom,misc,account,4,,,,84,Herb,Red,A special flower from the Wildspire Waste. Hard as dragon scale. (Account Item)
1188,Divineapple,misc,account,4,,,,80,Seed,Gold,Special fruit from the Wildspire Waste. Quite difficult to cultivate. (Account Item)
1189,Violet Abalone,misc,account,4,,,,78,Sac,Violet,Special seafood from the Coral Highlands. Unique in both taste and aroma. (Account Item)
1190,Platinum Pearl,misc,account,4,,,,90,CharmOre,White,A special jewel from the Coral Highlands. Bears a metallic sheen. (Account Item)
1191,Wicked Fossil,misc,account,4,,,,110,Bone,Violet,A special fossil from the Rotten Vale. Unspeakably ominous. (Account Item)
1192,Heavenberry,misc,account,4,,,,90,Seed,Beige,Special fruit from the Rotten Vale. One bite'll send you to the pearly gates. (Account Item)
1193,Twilight Stone,misc,account,4,,,,190,Ore,Orange,A special gem from the Elder's Recess. The color of a sinking sun. (Account Item)
1194,Noahstone,misc,account,4,,,,210,Ore,Blue,A special gem from the Elder's Recess. Its brilliance engulfs all. (Account Item)
1195,Decayed Scale,misc,account,4,,,,250,Scale,Gray,A dragon scale ravaged by time. (Account Item)
1196,Luminous Scale,misc,account,4,,,,1000,Scale,White,"A dragon scale that glows bright, despite the years it has weathered. (Account Item)"
1197,Young Butterbur,misc,account,2,,,,30,Seed,Lime,A vegetable from the Hoarfrost Reach. A precious source of nutrients for tundra wildlife. (Account Item)
1198,Exquisite Butterbur,misc,account,3,,,,50,Seed,Lime,Rare vegetable from the Hoarfrost Reach. Contains enough nutrients to warm the body to its core. (Account Item)
1199,Millennium Butterbur,misc,account,4,,,,250,Seed,Lime,Rare vegetable from the Hoarfrost Reach. Miraculously bloomed after centuries of patient waiting. (Account Item)
1200,Icebloom,misc,account,2,,,,32,Herb,Blue,A flower from the Hoarfrost Reach. Its petals are translucent as ice. (Account Item)
1201,Moonlight Icebloom,misc,account,3,,,,54,Herb,Blue,Rare flower from the Hoarfrost Reach. It shimmers in the snowfields by moonlight. (Account Item)
1202,Snowpeak Icebloom,misc,account,4,,,,260,Herb,Blue,Rare flower from the Hoarfrost Reach. Said to bloom after the fiercest of blizzards. (Account Item)
1203,Snow White,misc,account,4,,,,190,Seed,White,Rare vegetable from the Hoarfrost Reach. This shoot was protected by the pure white snow. (Account Item)
1204,Petalcryst,misc,account,4,,,,210,Herb,Blue,"Rare flower from the Hoarfrost Reach. Beautiful as any jewel, evanescent as a flake of snow. (Account Item)"
1205,Crystalized Bone Shard,misc,account,9,,,,100,Bone,Cyan,An unusual bone fragment found in the geological strata of the Guiding Lands. (Account Item)
1206,Crystalized Monster Bone,misc,account,10,,,,250,Bone,Gold,An unusual monster bone from the Guiding Lands. Has a different glow in each region. (Account Item)
1207,Crystalized Elder Dragon Bone,misc,account,11,,,,700,Bone,Violet,An elder dragon bone found in the Guiding Lands. Older than human comprehension. (Account Item)
1249,Large Beast Tear,misc,account,5,,,,500,Body,Cyan,"Large, bitter tears wept by beasts on certain occasions. (Account Item)"
638,First-aid Med,misc,supply,1,,,10,,Liquid,Green,Restores a small amount of health. (Supply Item)
639,First-aid Med+,misc,supply,2,,,10,,Liquid,Green,Restores a moderate amount of health. (Supply Item)
640,EZ Ration,misc,supply,1,,,10,,Meat,DarkBeige,Restores a small amount of stamina. (Supply Item)
1214,EZ Lifepowder,misc,supply,2,,,,,Sac,LightBeige,Produces a healing cloud around the area that heals anyone that comes in contact with it. (Supply Item)
1215,EZ Dust of Life,misc,supply,2,,,,,Sac,LightBeige,Releases a cloud around you that restores a large amount of health. (Supply Item)
641,EZ Max Potion,misc,supply,2,,,2,,Pellets,LightBeige,Fully restores health and maximizes your Health Gauge. (Supply Item)
1216,EZ Large Barrel Bomb,misc,supply,3,,,,,BarrelBomb,Orange,A powered-up large barrel bomb. Just as powerful as a mega barrel bomb. (Supply Item)
642,EZ Shock Trap,misc,supply,3,,,1,,Trap,Yellow,Immobilizes a target for easy capture. (Supply Item)
643,EZ Pitfall Trap,misc,supply,3,,,1,,Trap,DarkGreen,Activates a pitfall to catch monsters with. (Supply Item)
1217,EZ Herbal Powder,misc,supply,4,,,,,Sac,Blue,Cures poison and restores a bit of health for everyone nearby. (Supply Item)
1218,EZ Demon Powder,misc,supply,4,,,,,Sac,Red,Temporarily strengthens attacks for everyone nearby. (Supply Item)
1219,EZ Hardshell Powder,misc,supply,4,,,,,Sac,Beige,Temporarily increases defense strength for everyone nearby. (Supply Item)
644,EZ Flash Pod,misc,supply,2,,,3,,Slinger,Gold,Slinger ammo that flashes brightly on impact. (Supply Item)
645,EZ Screamer Pod,misc,supply,2,,,3,,Slinger,Gray,Slinger ammo that emits an earsplitting sonic blast. (Supply Item)
646,EZ Dung Pod,misc,supply,2,,,10,,Slinger,Beige,Releases a strong odor on impact. Causes certain monsters to flee. (Supply Item)
647,Throwing Knife,misc,supply,1,,,10,,Knife,White,A knife that can be shot from your slinger. Can be coated with a range of chemicals. (Supply Item)
648,Poison Knife,misc,supply,2,,,5,,Knife,Violet,A knife coated with poison that can be shot from your slinger. (Supply Item)
649,Sleep Knife,misc,supply,2,,,5,,Knife,Cyan,A knife coated with a sedative that can be shot from your slinger. (Supply Item)
650,Paralysis Knife,misc,supply,2,,,5,,Knife,Yellow,A knife coated with a paralyzing toxin that can be shot from your slinger. (Supply Item)
651,Tranq Knife,misc,supply,3,,,8,,Knife,Pink,A knife coated with a tranquilizer that can be shot from your slinger. (Supply Item)
652,EZ Farcaster,misc,supply,3,,,1,,Smoke,Green,Call for a wingdrake to transport you to the nearest camp. (Supply Item)
653,EZ Tranq Bomb,misc,supply,3,,,8,,Smoke,Red,A hand grenade used to capture monsters ensnared in traps. (Supply Item)
1063,Green Herb,misc,supply,2,,30,,,Herb,Green,A green herb native to the Arklay Mountains. Restores health and cures zombification. (Quest Only)
1064,Red Herb,misc,supply,2,,20,,,Herb,Red,A red herb native to the Arklay Mountains. It can't be used as is. (Quest Only)
